,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015
634,83463,Federated Mutual Insurance Company,TN,,,-134889.4,,25844.0,,,Federated Mutual Insurance Company,TN,,,414552.78,,29848.0,,
635,93222,Humana Health Plan. Inc.,TN,,,-251013.94,,128553.0,,,Humana Health Plan. Inc.,TN,0.0,,-529713.13,,92239.0,,
636,82120,Humana Insurance Company,TN,7489285.27,275162.36,-1959826.68,297853.0,257648.0,65549030.12,69602919.01,Humana Insurance Company,TN,8501816.89,618404.6,-2645066.63,296844.0,343106.0,78246627.84,83685155.47
637,40778,John Alden Life Insurance Company,TN,,,-102240.68,2749.0,3484.0,743697.0,409453.0,John Alden Life Insurance Company,TN,,,-46256.21,1608.0,2404.0,459621.0,191155.0
638,17032,Nippon Life Insurance Company of America,TN,,,-26949.33,,2737.0,,,Nippon Life Insurance Company of America,TN,,,8032.52,,295.0,,
639,60299,Time Insurance Company,TN,3193778.58,191793.01,,87553.0,,22731865.0,24601539.0,Time Insurance Company,TN,2195845.5,746097.06,,59553.0,,21297500.0,20491491.0
640,10958,UnitedHealthcare Ins Co of River Valley,TN,,,-3226801.76,1668.0,359188.0,689451.78,547207.82,United Healthcare Ins Co of River Valley,TN,,,-4628908.57,2218.0,482901.0,899910.21,547940.29
641,69443,UnitedHealthcare Insurance Company,TN,,,441221.96,3087.0,257791.0,1504762.63,1154277.21,United Healthcare Insurance Company,TN,,,1962995.16,2010.0,219298.0,972773.15,574155.03
642,48069,UnitedHealthcare Life Insurance Company,TN,361362.2,140988.67,,5206.0,,2183321.52,2462986.41,United Healthcare Life Insurance Company,TN,199560.67,315512.89,,8862.0,,3334637.81,3792328.45
643,58840,Aetna Health Inc. (a TX corp.),TX,,,-169002.71,483.0,101281.0,165433.42,146041.45,Aetna Health Inc. (a TX corp.),TX,,,-139428.93,120.0,28415.0,18997.81,18441.43
644,91716,Aetna Life Insurance Company,TX,14609683.22,7355591.68,-2896197.55,503421.0,988673.0,152897435.4,143561183.0,Aetna Life Insurance Company,TX,19077598.96,-10218459.31,4559477.87,562121.0,762695.0,175730854.8,170561451.5
645,63509,Allegian Insurance Company,TX,,,-10501.89,1512.0,18120.0,304314.0,357956.0,"Valley Baptist Health Plans, dba of VBIC",TX,51119.55,-170079.29,-373334.92,4119.0,16662.0,1174795.0,995269.479
646,33602,Blue Cross Blue Shield of Texas,TX,549029026.7,-17907614.72,16110806.25,9694097.0,8623746.0,2675523465.0,3198174148.0,Blue Cross Blue Shield of Texas,TX,636984705.0,38571557.86,11386899.21,11485974.0,8594675.0,3682739521.0,4792483100.0
647,29418,Celtic Insurance Company,TX,0.0,7716.9,,55.0,7662.0,82181.0,135728.7391,Celtic Insurance Company,TX,0.0,6632.38,,39.0,,52201.84,121937.2446
648,55409,Cigna Health and Life Insurance Company,TX,82305987.68,32778811.09,,501401.0,78230.0,181597360.0,311394311.0,Cigna Health and Life Insurance Company,TX,42003359.11,53407229.68,,365755.0,75880.0,144781224.0,266079574.0
649,46224,"Community First Health Plans, Inc.",TX,55520.9,88351.39,,189.0,184.0,94239.0,212235.0,"Community First Health Plans, Inc.",TX,598890.83,694470.34,,13561.0,112.0,4164328.0,5832931.0
650,27248,"Community Health Choice, Inc.",TX,642042.23,798055.22,,,,658651.0,1918781.1,"Community Health Choice, Inc.",TX,5344701.29,-36084527.66,,382268.0,,104696740.0,60925783.81
651,19046,Federated Mutual Insurance Company,TX,,,-727599.82,,42925.0,,,Federated Mutual Insurance Company,TX,,,-15045.63,,53397.0,,
652,53799,Freedom Life Insurance,TX,763968.78,212352.03,,9495.0,,2302145.0,3971315.0,Freedom Life Insurance,TX,939694.86,808134.93,,6793.0,,2037537.0,6603686.0
653,32673,"Humana Health Plan of Texas, Inc.",TX,53329111.45,-38610710.6,-1682294.43,870873.0,1528757.0,242296504.6,305803472.2,"Humana Health Plan of Texas, Inc.",TX,51295201.04,-26986914.17,-2173306.64,1147557.0,1418824.0,335404567.6,396706517.0
654,63141,Humana Insurance Company,TX,21797558.59,5252230.85,-1055927.97,1152876.0,409270.0,225637658.6,235618617.3,Humana Insurance Company,TX,22961195.74,16542107.09,-1192747.03,960435.0,291529.0,230141545.1,262184110.3
655,58483,John Alden Life Insurance Company,TX,,,-684147.34,13294.0,56294.0,4920462.0,2632535.0,John Alden Life Insurance Company,TX,,,-588168.1,8627.0,29137.0,3390637.0,1661624.0
656,82595,Madison National Life,TX,,,-16438.83,1731.0,1090.0,367694.0,411649.0,,,,,,,,,
657,30609,"Memorial Hermann Health Insurance Company, Inc.",TX,0.0,-11442.15,-3622713.02,74.0,61445.0,28543.0,54726.0,"Memorial Hermann Health Insurance Company, Inc.",TX,47199.48,142237.3,-4900934.99,1470.0,69710.0,644960.0,723057.5167
658,45786,Molina Healthcare of Texas,TX,973697.67,722999.82,,12642.0,,4804046.0,4692447.0,Molina Healthcare of Texas,TX,2013053.67,-4116190.69,,154159.0,,53436933.0,33378968.0
659,45125,Nippon Life Insurance Company of America,TX,,,-24203.08,,14054.0,,,Nippon Life Insurance Company of America,TX,,,24103.59,,14183.0,,
660,40788,Scott and White Health Plan,TX,1443594.34,1029126.45,-1609323.38,29650.0,246275.0,8581439.0,11188278.01,Scott and White Health Plan,TX,6991418.55,-13412865.64,-4512866.63,254595.0,251093.0,78083137.0,92377528.02
661,71837,"Sendero Health Plans, inc.",TX,832608.73,-1992571.72,,36372.0,,11017658.0,9210273.545,"Sendero Health Plans, Inc.",TX,1494250.38,-4376813.02,,72061.0,,20742943.0,16440299.79
662,26539,"SHA, LLC DBA FirstCare Health Plans",TX,1960486.45,2143995.88,-367353.0,21362.0,57678.0,6901426.81,12310190.48,"SHA, LLC DBA First Care Health Plans",TX,3006003.71,1137907.19,-926124.88,114458.0,58012.0,26371990.0,30111944.0
663,97679,Standard Security Life,TX,,,-207.52,1174.0,882.0,356597.0,190244.0,,,,,,,,,
664,87226,Superior Health Plan,TX,280267.01,-933830.98,,14103.0,,4397780.869,2962415.3660000004,Superior Health Plan,TX,1216649.13,-5580967.25,,102284.0,,29012527.38,23280657.02
665,28020,Time Insurance Company,TX,22207363.63,8299930.29,262942.05,400601.0,147385.0,105435637.0,127581498.0,Time Insurance Company,TX,17972249.76,13466856.6,298871.94,312094.0,79474.0,98748890.0,137450043.0
666,98809,UnitedHealthcare Insurance Company,TX,,,-3289829.48,25481.0,2647537.0,14554421.32,12367212.22,United Healthcare Insurance Company,TX,,,896126.05,20042.0,2517196.0,11455459.35,10559244.15
667,70619,UnitedHealthcare Life Insurance Company,TX,2549577.18,767008.61,,23287.0,,9707488.98,13214239.54,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,,145701.0,,52260167.58,95892226.31
668,40220,"UnitedHealthcare of Texas, Inc.",TX,,,-204053.17,96.0,1319.0,86581.68,181760.23,"United Healthcare of Texas, Inc.",TX,,,-2135148.22,142.0,22909.0,104727.72,177893.1
669,81795,USAble Mutual Insurance Company,TX,,,-13955.11,,32953.0,,,USAble Mutual Insurance Company,TX,,,-96511.51,,31442.0,,
670,38927,Aetna Health of Utah Inc.,UT,3138343.27,-1640855.99,347136.03,142404.0,419799.0,27872977.89,26503726.2,Altius Health Plans Inc.,UT,2271988.13,-3519378.66,-991146.89,131934.0,275220.0,28394641.19,27965900.91
671,27619,Arches Mutual Insurance Company,UT,10242701.48,-3623028.92,-521777.35,149879.0,9108.0,39571614.0,56233518.96,Arches Mutual Insurance Company,UT,13281090.66,-13206183.16,250109.0,385348.0,44464.0,88767594.0,135527522.0
672,34541,BridgeSpan Health Company,UT,1994102.22,-938474.23,,27049.0,,6509773.0,11549848.0,Bridge Span Health Company,UT,3262555.12,-2946127.55,,91739.0,,21116576.0,33499438.0
673,46958,Humana Insurance Company,UT,4158821.94,2574546.01,-1107146.32,418934.0,89646.0,45384523.25,46358514.91,Humana Insurance Company,UT,4094943.28,3170521.45,-414144.63,304972.0,59382.0,36091117.17,47593149.03
674,56764,"Humana Medical Plan of Utah, Inc.",UT,3555669.52,-9861880.07,,119232.0,,23750751.72,24774017.66,"Humana Medical Plan of Utah, Inc.",UT,2401586.97,-12348265.88,,150566.0,,32572721.0,25970854.0
675,18167,Molina Healthcare of Utah,UT,96992.14,311802.19,,2085.0,,544533.0,907059.0,Molina Healthcare of Utah,UT,1295181.45,-2854734.71,,72932.0,,16190660.0,18398259.0
676,22013,Regence BlueCross BlueShield of Utah,UT,4866764.79,524047.97,1299608.61,405320.0,512345.0,53408218.0,51268997.0,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,-1352263.41,234400.0,429542.0,54021852.0,56735020.0
677,68781,SelectHealth,UT,51361644.15,12505596.48,-1805886.51,1144804.0,1347616.0,244284085.0,346944682.0,Select Health,UT,45753380.6,29815302.0,2775857.47,1430842.0,1402554.0,333665717.5,492765465.8
678,44526,Time Insurance Company,UT,169562.38,105136.13,,17950.0,,3083177.0,3013031.0,Time Insurance Company,UT,157807.06,214883.2,,11169.0,,2375538.0,2326739.0
679,97462,UnitedHealthcare Insurance Company,UT,,,1548121.19,1026.0,394224.0,331459.01,261278.37,United Healthcare Insurance Company,UT,,,463611.69,777.0,296556.0,192338.79,119228.74
680,43129,UnitedHealthcare Life Insurance Company,UT,42356.49,43110.39,,7350.0,,1533659.0,1057078.33,United Healthcare Life Insurance Company,UT,119171.57,47918.32,,4244.0,,1430023.97,2386267.14
681,66413,"UnitedHealthcare of Utah, Inc.",UT,,,239944.32,30.0,3115.0,12290.4,76818.63,"United Healthcare of Utah, Inc.",UT,,,170324.39,16.0,14058.0,7848.96,336.07
682,93187,Aetna Health Inc. (a PA corp.),VA,,,-670080.1,464.0,95972.0,179127.53,123340.72,Aetna Health Inc. (a PA corp.),VA,,,-8533686.28,161.0,70834.0,29123.33,10482.32
683,38234,Aetna Life Insurance Company,VA,7604605.22,7863949.4,-1438865.46,177329.0,120318.0,49757615.84,53645894.85,Aetna Life Insurance Company,VA,5895017.54,4680612.75,-3364075.44,183008.0,156276.0,59806820.06,62772402.77
684,16064,"Anthem Health Plans of Virginia, Inc.",VA,,,6936085.85,2049418.0,1383390.0,514362915.0,412288187.5,"Anthem Health Plans of Virginia, Inc.",VA,,,27889957.52,985484.0,1416206.0,217477958.0,165992563.8
685,10207,"CareFirst BlueChoice, Inc.",VA,11321522.36,-6283212.33,-4403583.34,258022.0,398671.0,73447699.25,70625508.48,"CareFirst Blue Choice, Inc.",VA,9093733.33,-4690047.91,-4863412.73,291585.0,450153.0,88246618.16,84564349.17
686,93848,Coventry Health & Life Insurance Co.,VA,,,-933262.58,296.0,58564.0,108832.0,76779.11,Coventry Health & Life Insurance Co.,VA,,,-1496683.75,,47812.0,,
687,99663,"Coventry Health Care of Virginia, Inc",VA,11965740.5,2743889.18,-2031737.44,230418.0,278477.0,64730853.85,69703444.71,"Coventry Health Care of Virginia, Inc.",VA,14307294.04,1027646.58,-9528358.12,507146.0,329571.0,143754585.8,143169176.9
688,13433,Federated Mutual Insurance Company,VA,,,-385476.13,6.0,20490.0,8766.0,27.2,Federated Mutual Insurance Company,VA,,,-1377421.98,,35885.0,,
689,40308,Group Hospitalization and Medical Services Inc.,VA,5469203.05,4207942.09,3282304.3,218549.0,290550.0,71180668.95,65937328.2,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,9435152.4,195299.0,220770.0,76036999.8,85811732.92
690,88380,"HealthKeepers, Inc.",VA,53997035.62,-11644622.19,899569.67,891623.0,693806.0,296040848.4,297778427.2,"Health Keepers, Inc.",VA,77211953.05,-13597420.4,-2356689.22,2282806.0,598828.0,743404018.1,688877488.6
691,50727,Humana Insurance Company,VA,2610901.31,178764.83,-11304.8,22045.0,75.0,6157572.23,8852020.059,Humana Insurance Company,VA,1723539.51,43710.21,,26924.0,,9158641.07,11430095.72
692,12028,Innovation Health Insurance Company,VA,8970576.3,-10851778.45,-656684.17,250797.0,49013.0,77956385.43,65164565.2,Innovation Health Insurance Company,VA,9720705.61,-9421914.58,2094829.83,458023.0,120595.0,142090442.7,118565881.9
693,86443,"Innovation Health Plan, Inc.",VA,,,-2752451.2,264.0,62394.0,67116.67,32291.15,"Innovation Health Plan, Inc.",VA,,,-5954916.7,375.0,128993.0,117036.56,66840.45
694,96835,John Alden Life Insurance Company,VA,,,-60268.14,1444.0,1878.0,482388.0,135657.0,John Alden Life Insurance Company,VA,,,-108864.52,628.0,1023.0,240565.0,307726.0
695,95185,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,6291295.43,-11219947.68,-728218.07,250366.0,106010.0,90029954.0,78063723.0,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",VA,10975922.03,-39306435.97,-1753706.42,591522.0,107302.0,204436285.0,184696053.0
696,89242,Optima Health Insurance Company,VA,1903358.1,1635203.19,2089955.19,65898.0,141545.0,12234932.0,15439336.0,Optima Health Insurance Company,VA,0.0,-4260.56,1471462.99,,47557.0,274939.0,113657.9426
697,20507,Optima Health Plan,VA,14833380.88,19660297.48,1872934.03,199052.0,546331.0,70503942.0,103007596.0,Optima Health Plan,VA,17769218.56,42170520.55,6375531.18,412840.0,389074.0,152207789.0,216307264.6
698,24251,"Optimum Choice, Inc.",VA,,,514379.01,898.0,32934.0,432328.68,302838.26,"Optimum Choice, Inc.",VA,,,-358194.95,560.0,30869.0,334836.84,324277.52
699,15668,"Piedmont Community HealthCare, Inc.",VA,,,342665.34,,14549.0,,,"Piedmont Community HealthCare, Inc.",VA,1361288.18,435467.3,403667.61,27231.0,11027.0,11517067.0,10912977.0
700,50102,Time Insurance Company,VA,4854252.39,3281469.92,186843.57,72327.0,2600.0,17863786.0,23497534.0,Time Insurance Company,VA,4361533.95,4298069.65,143381.55,54075.0,454.0,21007566.0,27921423.0
701,66663,United Healthcare Life Insurance Company,VA,726662.22,428044.47,,8062.0,,2907863.63,4495865.09,United Healthcare Life Insurance Company,VA,2604337.93,2658704.33,,37231.0,,14784988.32,18449770.37
702,25978,UnitedHealthcare Insurance Company,VA,,,-1683466.68,2971.0,384873.0,1515240.68,1064726.15,United Healthcare Insurance Company,VA,,,-7578909.62,2701.0,336520.0,1400243.25,996189.3
703,89498,"UnitedHealthcare Plan of the River Valley, Inc.",VA,,,-369338.77,,15726.0,,,"United Healthcare Plan of the River Valley, Inc.",VA,,,-539063.52,,6217.0,,
704,34673,Aetna Life Insurance Company,WA,,,-4980835.16,216.0,274491.0,80459.49,41364.93,Aetna Life Insurance Company,WA,,,-4146219.54,660.0,221783.0,301790.92,573395.47
705,69364,Asuris Northwest Health,WA,4356897.34,1425226.46,2090209.09,46293.0,112860.0,15696661.0,16360933.0,Asuris Northwest Health,WA,2095416.08,1091276.01,4486607.33,35287.0,55190.0,12501291.0,13278499.0
706,53732,BridgeSpan Health Company,WA,3714808.43,6256017.45,,30344.0,,12723891.0,17699706.0,Bridge Span Health Company,WA,5157667.99,3046204.15,,122870.0,,43512275.0,49813908.0
707,18581,Community Health Plan of Washington,WA,9099895.43,11449602.2,,30774.0,,13542943.0,30333327.0,Community Health Plan of Washington,WA,3148779.12,6748059.74,,15402.0,,7049384.53,17799756.45
708,61836,Coordinated Care Corporation,WA,3216434.39,-24258945.68,,232541.0,,71555581.14,34938041.98,Coordinated Care Corporation,WA,4033746.83,-34636348.44,,335837.0,,102415296.7,52321436.15
709,80473,Group Health Cooperative,WA,25307015.16,890216.02,-1709657.09,428008.0,168274.0,148391467.6,123818071.4,Group Health Cooperative,WA,15413893.81,-9944277.0,-3747729.11,445529.0,162864.0,155309681.9,138406445.2
710,25768,"Group Health Options, Inc.",WA,9932982.42,-1364790.9,997685.2,166734.0,79175.0,52360996.0,43701177.0,"Group Health Options, Inc.",WA,5545446.72,84523.22,734961.44,105901.0,52334.0,37454117.04,36403961.6
711,23371,Kaiser Foundation Healthplan of the NW,WA,2684599.56,2144483.77,294987.75,61981.0,105858.0,24686911.0,20741164.0,Kaiser Foundation Healthplan of the NW,WA,2087506.13,1500350.01,465626.66,61548.0,91245.0,25264201.0,23545272.0
712,38498,LifeWise Health Plan of WA,WA,37535881.13,-32176872.96,,974829.0,6302.0,320686452.0,231934471.0,Life Wise Health Plan of WA,WA,23278792.62,-22413845.18,,777909.0,4679.0,264335190.0,220628830.0
713,65907,"Moda Health Plan, Inc.",WA,8479437.45,3727521.87,,93203.0,,33616324.0,42377538.0,"Moda Health Plan, Inc.",WA,15995097.81,6134914.63,-558678.76,204794.0,8352.0,78396175.0,108833405.0
714,84481,"Molina Healthcare of Washington, Inc.",WA,1345029.79,3774960.62,,17442.0,,7086075.0,8800956.0,"Molina Healthcare of Washington, Inc.",WA,1184205.29,1537384.84,,50553.0,,17631287.0,17023375.0
715,49831,Premera Blue Cross,WA,58409390.63,-7124602.23,-7510310.41,894365.0,1271163.0,344483991.0,303743793.0,Premera Blue Cross,WA,60171189.8,18747955.38,-16440582.27,1100658.0,1667756.0,418268282.0,462242211.0
716,71281,Regence BlueCross BlueShield Of Oregon,WA,3168816.2,1956765.45,-175111.08,39006.0,21425.0,11282241.0,18378882.0,Regence BlueCross BlueShield Of Oregon,WA,2905564.38,1286238.74,821632.25,52337.0,11196.0,15966797.0,20919459.0
717,87718,Regence BlueShield,WA,58586000.12,32511257.78,15701650.08,634134.0,508653.0,219595069.0,230474233.0,Regence BlueShield,WA,32444683.34,25715713.27,21915964.21,552202.0,455891.0,200189096.0,218920708.0
718,42277,Time Insurance Company,WA,4376501.63,789160.16,,77117.0,,18539402.0,22075328.0,Time Insurance Company,WA,2762865.63,1137459.68,,33244.0,,12030222.0,16359630.0
719,94388,Trustmark Life Insurance Company,WA,,,-25877.34,579.0,,41754.06,42578.55757,Trustmark Life Insurance Company,WA,0.0,-35609.15,,318.0,,22188.8,7545.97
720,18699,UnitedHealthcare Insurance Company,WA,,,-4690024.61,773.0,262176.0,283645.8,424179.57,United Healthcare Insurance Company,WA,,,-2911146.39,2289.0,220908.0,866073.9,1267689.57
721,43861,"UnitedHealthcare of Washington, Inc.",WA,,,7283.57,107.0,8509.0,49001.31,42943.77,"United Healthcare of Washington, Inc.",WA,,,137027.09,79.0,10065.0,30351.07,19892.23
722,38752,Aetna Life Insurance Company,WI,,,-226568.25,32.0,12207.0,6688.06,8703.7,Aetna Life Insurance Company,WI,,,-3018035.3,79.0,51845.0,14825.64,8090.36
723,39924,All Savers Insurance Company,WI,,,-57996.4,,91660.0,,,All Savers Insurance Company,WI,9881120.03,5293092.41,464103.71,184612.0,74695.0,82028492.09,100707483.6
724,90028,BCBS of Wisconsin(Anthem BCBS),WI,,,-33656.01,57887.0,24396.0,22134036.0,20067780.16,BCBS of Wisconsin(Anthem BCBS),WI,,,-163325.2,34379.0,33265.0,15798432.0,9261911.26
725,44197,Celtic Insurance Company,WI,0.0,-4592.6,,24.0,,30142.0,5496.429375,,,,,,,,,
726,87416,Common Ground Healthcare Cooperative,WI,37246349.07,-21936044.54,-1311259.94,241900.0,7958.0,101860614.0,157754750.0,Common Ground Healthcare Cooperative,WI,32249872.02,194955.1,-2056055.51,396688.0,25483.0,161071543.0,222934983.9
727,79475,Compcare Health Serv Ins Co(Anthem BCBS),WI,21561323.02,-5890042.47,-663368.87,367520.0,514265.0,129839861.8,127342878.3,Compcare Health Serv Ins Co(Anthem BCBS),WI,11971973.11,9974580.81,-212388.05,255521.0,452760.0,98165560.27,102318346.9
728,38345,Dean Health Plan,WI,21307603.54,-5448131.61,174003.0,,,,,Dean Health Plan,WI,18757853.83,-10372087.89,-209529.32,,,,
729,92708,Federated Mutual Insurance Company,WI,,,59805.56,1.0,45264.0,1147.33,,Federated Mutual Insurance Company,WI,,,678006.47,,41785.0,,
730,94529,Group Health CooperativeSCW,WI,296955.37,1297858.57,-300007.81,22068.0,141267.0,8563146.0,9534047.0,Group Health Cooperative- SCW,WI,486417.48,1059019.73,1443408.15,23018.0,120594.0,10363196.0,10382746.45
731,91058,"Gundersen Health Plan, Inc.",WI,5727641.4,417451.12,-2319871.19,43139.0,81062.0,22631274.92,26227200.12,"Gundersen Health Plan, Inc.",WI,5246929.26,-855334.89,-6517699.11,55370.0,62022.0,29584232.87,34509322.89
732,47342,Health Tradition Health Plan,WI,4487321.8,-626288.42,-69764.62,37196.0,26371.0,17100722.0,20523312.0,Health Tradition Health Plan,WI,5973322.11,-4413566.24,-781266.69,69211.0,44324.0,33123546.0,29973645.85
733,20173,HealthPartners Insurance Company,WI,,,31748.61,82.0,65686.0,46000.0,79000.0,HealthPartners Insurance Company,WI,,,-228049.85,62.0,40963.0,36000.0,68000.0
734,91604,Humana Insurance Company,WI,3869243.82,3660246.43,2267328.07,118386.0,307398.0,32154163.39,34500075.4,Humana Insurance Company,WI,1895119.37,596881.13,1292326.01,56804.0,290896.0,21773912.09,16382088.94
735,55103,Humana Wisconsin Health Org. Ins. Copr,WI,,,540251.68,,156416.0,,-266.35,Humana Wisconsin Health Org. Ins. Corp.,WI,0.0,,707127.26,,163547.0,,
736,94720,John Alden Life Insurance Company,WI,,,-41526.94,3567.0,9807.0,1024179.0,356364.0,John Alden Life Insurance Company,WI,,,44877.57,2435.0,3302.0,731543.0,1070851.0
737,57845,Medica Health Plans of Wisconsin,WI,2862374.5,-2323453.55,,33965.0,,21219228.85,14752671.73,Medica Health Plans of Wisconsin,WI,5114750.87,-2183267.46,,76759.0,,38717010.52,35813462.65
738,57637,Medica Insurance Company,WI,,,-890267.24,12941.0,87023.0,2668847.69,1645106.38,Medica Insurance Company,WI,,,355871.33,9384.0,84479.0,2131433.75,1542374.93
739,64772,Medical Associates Health Plans,WI,,,-494521.63,,22923.0,,,Medical Associates Health Plans,WI,,,-696241.56,,23051.0,,
740,58326,"MercyCare HMO, Inc.",WI,1158384.25,553470.57,176359.16,7914.0,40296.0,3483939.53,5994594.09,"Mercy Care HMO, Inc.",WI,1039637.7,686857.72,224237.16,10511.0,17819.0,5800173.0,8315467.52
741,35334,MercyCare Insurance Company,WI,,,-394787.04,,1572.0,,,Mercy Care Insurance Company,WI,,,-585670.39,,4838.0,,
742,52697,"Molina Healthcare of Wisconsin, Inc.",WI,3441997.05,4461487.73,,33299.0,,15462249.0,20675214.0,"Molina Healthcare of Wisconsin, Inc.",WI,13401718.71,-4595003.52,,281235.0,,110447203.0,132747617.0
743,81413,Network Health Plan,WI,0.0,17211.06,-5824.29,18001.0,171588.0,3010754.0,1918512.4319999998,Network Health Plan,WI,24525.62,294393.41,-54663.83,14440.0,129581.0,2243847.0,1580270.0
744,58564,Physicians Plus Insurance Corporation,WI,140156.72,556347.7,-104807.25,41406.0,179478.0,10327768.0,11704591.0,Physicians Plus Insurance Corporation,WI,166156.71,175983.58,-629677.53,31587.0,188864.0,9953281.0,9656285.0
745,38166,"Security Health Plan of Wisconsin, Inc.",WI,43113883.54,-4769092.74,-545101.95,291458.0,122979.0,136470890.0,159303095.0,"Security Health Plan of Wisconsin, Inc.",WI,31487056.36,-10390482.3,-900331.9,368674.0,125902.0,169150496.0,230112614.0
746,94073,Time Insurance Company,WI,9155177.35,5745648.38,-145802.24,174728.0,39192.0,46309458.0,55624624.0,Time Insurance Company,WI,3360528.96,2979855.24,405231.13,120758.0,2971.0,35272430.0,40672616.0
747,59158,UnitedHealthcare Insurance Company,WI,,,2979572.04,3113.0,1086472.0,1736417.03,961523.73,United Healthcare Insurance Company,WI,,,11297157.89,3128.0,1103277.0,1710491.76,1118015.09
748,89106,UnitedHealthcare Life Insurance Company,WI,1343804.49,1384844.33,,14670.0,,5908205.32,7068437.39,United Healthcare Life Insurance Company,WI,2293913.16,-1371221.77,,51450.0,,21204925.8,22200055.13
749,80180,"UnitedHealthcare of Wisconsin, Inc.",WI,,,260942.05,452.0,236775.0,226702.45,168672.41,"United Healthcare of Wisconsin, Inc.",WI,,,-535453.6,502.0,221085.0,228812.07,154543.27
750,37833,Unity Health Plans Insurance Corporation,WI,4934795.29,7490116.39,802161.46,101128.0,278357.0,34056627.0,41162595.0,Unity Health Plans Insurance Corporation,WI,7185046.24,5592708.14,832440.01,194647.0,294566.0,67620965.18,89591632.45
751,22554,US Health and Life Insurance Company,WI,,,-5690.86,,28026.0,,,US Health and Life Insurance Company,WI,,,-3848.16,,3434.0,,
752,81974,Wisconsin Physicians Svc Insurance Corp,WI,29569505.7,9253503.82,391472.58,415053.0,231523.0,129521835.0,159237537.0,Wisconsin Physicians Svc Insurance Corp,WI,18524573.8,5160942.97,183981.2,313928.0,226782.0,114358725.0,146607291.6
753,84670,"WPS Health Plan, Inc.",WI,20641930.66,6159459.81,-72821.47,211549.0,65263.0,77520118.0,108667711.0,"WPS Health Plan, Inc.",WI,12630278.43,1825501.39,-1158565.4,215901.0,43139.0,88373512.0,114331132.0
754,26661,Coventry Health & Life Insurance Co.,WV,,,805014.72,23174.0,46745.0,3895195.0,3205857.43,Coventry Health & Life Insurance Co.,WV,,,-516628.21,141.0,36881.0,5069.43,1735.66627
755,33577,"Coventry Health Care of West Virginia, Inc.",WV,28106.85,-107392.55,140229.75,4211.0,49971.0,437776.18,973399.31,"Coventry Health Care of West Virginia, Inc.",WV,0.0,-435.24,-69535.77,4.0,21590.0,1661.83,9672.78
756,14414,Federated Mutual Insurance Company,WV,,,-9423.93,,3297.0,,,Federated Mutual Insurance Company,WV,,,109960.53,,4189.0,,
757,31274,Highmark Blue Cross Blue Shield West Virginia,WV,26810291.22,128655.69,-413253.52,374909.0,491027.0,136496369.6,161435614.0,Highmark Blue Cross Blue Shield West Virginia,WV,33457193.36,-71601.45,1261985.57,511698.0,473363.0,213700381.0,278020361.0
758,48421,John Alden Life Insurance Company,WV,,,20283.29,1816.0,1972.0,513721.0,288234.0,John Alden Life Insurance Company,WV,,,224713.34,1250.0,436.0,338247.0,259478.0
759,95628,"Optimum Choice, Inc.",WV,,,-51774.44,,523.0,,,"Optimum Choice, Inc.",WV,,,153076.85,,513.0,,
760,72982,The Health Plan of the Upper Ohio Valley,WV,61624.21,36581.6,-127889.82,1101.0,9648.0,152551.0,379669.0,The Health Plan of the Upper Ohio Valley,WV,11649.3,-15242.9,-553884.06,656.0,13466.0,282517.0,213902.0
761,59772,THP Insurance Company,WV,,,16747.8,,2432.0,,,THP Insurance Company,WV,,,-62874.74,,2413.0,,
762,35992,Time Insurance Company,WV,48505.44,-57844.83,-59979.36,10232.0,2207.0,2979189.0,1941942.0,Time Insurance Company,WV,431491.97,382756.67,-39194.65,5818.0,345.0,2422025.0,2676648.0
